nregistro,nombre,pactivos,labtitular,labcomercializador,cn,dosis,formaFarmaceuticaSimplificada,estado_aut,estado_rev,viasAdministracion,comerc,receta,generico,conduc,triangulo,huerfano,biosimilar,url_html_ficha_tecnica,url_foto_materiales,num_registros_atc,num_principios_activos
53010,VENTOLIN 100 microgramos/INHALACIÓN SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN,SALBUTAMOL,Glaxosmithkline S.A.,Glaxosmithkline S.A.,656706,100 mcg de salbutamol (en forma de sulfato),INHALACIÓN PULMONAR,168127200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/53010/FT_53010.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/53010/53010_materialas.jpg,3,1
53932,VENTOLIN 2 mg/5 ml JARABE,SALBUTAMOL,Glaxosmithkline S.A.,Glaxosmithkline S.A.,715780,2 mg salbutamol sulfato/ 5 ml,SOLUCIÓN/SUSPENSIÓN ORAL,241912800000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/53932/FT_53932.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/53932/53932_materialas.jpg,3,1
55147,VENTOLIN 5 mg/ml SOLUCION PARA INHALACION POR NEBULIZADOR,SALBUTAMOL SULFATO,Glaxosmithkline S.A.,Glaxosmithkline S.A.,941807,500 mg,INHALACIÓN PULMONAR,352249200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/55147/FT_55147.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/55147/55147_materialas.jpg,3,1
05319008,XOLAIR 150 MG SOLUCION INYECTABLE,OMALIZUMAB,Novartis Europharm Limited,Novartis Farmaceutica S.A.,662444,150 mg,INYECTABLE,1236812400000,,VÍA SUBCUTÁNEA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/05319008/FT_05319008.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/05319008/05319008_materialas.jpg,3,1
05319005,XOLAIR 75 MG SOLUCION INYECTABLE,OMALIZUMAB,Novartis Europharm Limited,Novartis Farmaceutica S.A.,662443,75 mg,INYECTABLE,1236812400000,,VÍA SUBCUTÁNEA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/05319005/FT_05319005.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/05319005/05319005_materialas.jpg,3,1
61050,"ZAMENE 22,75 mg/ml GOTAS ORALES EN SUSPENSION",DEFLAZACORT,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,679969,1 mg deflazacort/gota,SOLUCION/SUSPENSION GOTAS ORALES,846802800000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/61050/FT_61050.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/61050/61050_materialas.jpg,3,1
58655,ZAMENE 30 mg COMPRIMIDOS,DEFLAZACORT,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,994335,30 mg,COMPRIMIDO,646783200000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/58655/FT_58655.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/58655/58655_materialas.jpg,3,1
58654,ZAMENE 6 mg COMPRIMIDOS,DEFLAZACORT,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,994327,6 mg,COMPRIMIDO,646783200000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/58654/FT_58654.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/58654/58654_materialas.jpg,3,1
1201440002,ZIMBUS BREEZHALER 114 microgramos/46 microgramos/136 microgramos POLVO PARA INHALACION (CAPSULA DURA),"INDACATEROL ACETATO, GLICOPIRRONIO BROMURO, MOMETASONA FUROATO",Novartis Europharm Limited,Laboratorios Gebro Pharma S.A.,729880,114 microgramos/46 microgramos/136 microgramos,INHALACIÓN PULMONAR,1608073200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1201440002/FT_1201440002.html,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1201440002/1201440002_materialas.jpg,3,3
81213,ACARIZAX 12 SQ-HDM LIOFILIZADO SUBLINGUAL,"EXTRACTO ALERGENICO DE DERMATOPHAGOIDES FARINAE, EXTRACTO ALERGENICO DE DERMATOPHAGOIDES PTERONYSSINUS",Alk-Abello A/S,Alk Abello S.A.,712508,12 SQ-HDM,COMPRIMIDO BUCODISPERSABLE/LIOTAB,1474236000000,,VÍA SUBLINGUAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/81213/FT_81213.html,,3,2
28824,ACTOCORTINA 75 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,HIDROCORTISONA FOSFATO SODIO,Cheplapharm Arzneimittel Gmbh,Laboratorios Rubio S.A.,606541,75 MG,INYECTABLE,-376016400000,,VÍA INTRAARTICULAR,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/28824/FT_28824.html,,3,1
68552,ADRENALINA B. BRAUN 1 mg/ml SOLUCION INYECTABLE,EPINEFRINA BITARTRATO,B Braun Medical S.A.,B Braun Medical S.A.,658637,Adrenalina base 1 mg/ml,INYECTABLE,1172530800000,,VÍA INTRACARDIACA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/68552/FT_68552.html,,3,1
35403,ADRENALINA LEVEL 1mg/ml SOLUCION INYECTABLE JERINGA PRECARGADA,EPINEFRINA,Laboratorios Ern S.A.,Laboratorios Ern S.A.,654187,-,INYECTABLE,-281322000000,,VÍA INTRACARDIACA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/35403/FT_35403.html,,3,1
54578,ALDOBRONQUIAL 2 mg/5 ml JARABE,SALBUTAMOL SULFATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,807107,"0,0482 g",SOLUCIÓN/SUSPENSIÓN ORAL,315529200000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/54578/FT_54578.html,,3,1
84562,ALDOPULMIN 50 MICROGRAMOS/500 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),"SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,727088,50 µg/500 µg,INHALACIÓN PULMONAR,1571328449000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/84562/FT_84562.html,,3,2
70372,ALVESCO 160 microgramos/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,CICLESONIDA,Covis Pharma Europe B.V.,Zentiva Spain S.L.,763857,160 MCG,INHALACIÓN PULMONAR,1238364000000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/70372/FT_70372.html,,3,1
85851,"AMAIRA 50 MICROGRAMOS/100 MICROGRAMOS/INHALACION, POLVO PARA INHALACION (UNIDOSIS)","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Zentiva K.S.,Zentiva Spain S.L.,730593,50 microgramos /100 microgramos,INHALACIÓN PULMONAR,1615849200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85851/FT_85851.html,,3,2
85852,"AMAIRA 50 MICROGRAMOS/250 MICROGRAMOS/INHALACION, POLVO PARA INHALACION (UNIDOSIS)","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Zentiva K.S.,Zentiva Spain S.L.,730594,50 microgramos/250 microgramos,INHALACIÓN PULMONAR,1615849200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85852/FT_85852.html,,3,2
85853,"AMAIRA 50 MICROGRAMOS/500 MICROGRAMOS/INHALACION, POLVO PARA INHALACION (UNIDOSIS)","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Zentiva K.S.,Zentiva Spain S.L.,730595,50 microgramos/500 microgramos,INHALACIÓN PULMONAR,1615849200000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85853/FT_85853.html,,3,2
90008,ASERIFLU 50 MICROGRAMOS/250 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),"SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Cipla Europe N.V.,Cipla Europe N.V.,766453,50 microgramos/250 microgramos/dosis,INHALACIÓN PULMONAR,1744187289000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/90008/FT_90008.html,,3,2
90009,ASERIFLU 50 MICROGRAMOS/500 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),"SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Cipla Europe N.V.,Cipla Europe N.V.,766454,50 microgramos/500 microgramos/dosis,INHALACIÓN PULMONAR,1744187299000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/90009/FT_90009.html,,3,2
1201439006,"ATECTURA BREEZHALER 125 microgramos/127,5 microgramos POLVO PARA INHALACION (CAPSULA DURA)","INDACATEROL ACETATO, MOMETASONA FUROATO",Novartis Europharm Limited,Laboratorios Menarini S.A.,728970,125 microgramos/127.5 microgramos,INHALACIÓN PULMONAR,1597010400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1201439006/FT_1201439006.html,,3,2
1201439010,ATECTURA BREEZHALER 125 microgramos/260 microgramos POLVO PARA INHALACION (CAPSULA DURA),"INDACATEROL ACETATO, MOMETASONA FUROATO",Novartis Europharm Limited,Laboratorios Menarini S.A.,728971,125/260 µg,INHALACIÓN PULMONAR,1597010400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1201439010/FT_1201439010.html,,3,2
1201439002,"ATECTURA BREEZHALER 125 microgramos/62,5 microgramos POLVO PARA INHALACION (CAPSULA DURA)","INDACATEROL ACETATO, MOMETASONA FUROATO",Novartis Europharm Limited,Laboratorios Menarini S.A.,728969,125 microgramos/62.5 microgramos,INHALACIÓN PULMONAR,1597010400000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1201439002/FT_1201439002.html,,3,2
59896,BAMBEC 10 mg COMPRIMIDOS,BAMBUTEROL HIDROCLORURO,Laboratorio Lailan S.A.,Laboratorio Lailan S.A.,738559,10 mg bambuterol hidrocloruro,COMPRIMIDO,738885600000,1753108921000.0,VÍA ORAL,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59896/FT_59896.html,,3,1
81684,BECLO-ASMA 100 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,714479,100 microgramos/pulsación,INHALACIÓN PULMONAR,1485771012000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/81684/FT_81684.html,,3,1
81667,BECLO-ASMA 50 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION,BECLOMETASONA DIPROPIONATO,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,714441,50 microgramos/pulsación,INHALACIÓN PULMONAR,1485353433000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/81667/FT_81667.html,,3,1
80594,"BETAMETASONA SONPHAR 0,5 MG/ML GOTAS ORALES EN SOLUCION EFG",BETAMETASONA,Laboratorios Sonphar S.L.,Laboratorios Ern S.A.,709795,"0,5 mg/ml",SOLUCION/SUSPENSION GOTAS ORALES,1453762800000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/80594/FT_80594.html,,3,1
114921001,"BiResp Spiromax 160 microgramos / 4,5 microgramos polvo para inhalacion","BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Teva Pharma B.V.,Laboratorios Bial S.A.,723304,"160 microgramos / 4,5 microgramos",INHALACIÓN PULMONAR,1425023844000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/114921001/FT_114921001.html,,3,2
114921004,BiResp Spiromax 320 microgramos / 9 microgramos polvo para inhalacion,"BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Teva Pharma B.V.,Laboratorios Bial S.A.,723305,320 microgramos / 9 microgramos,INHALACIÓN PULMONAR,1425023840000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/114921004/FT_114921004.html,,3,2
90840,BLOCETTA 100 MICROGRAMOS/6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION,"BECLOMETASONA DIPROPIONATO, FORMOTEROL FUMARATO DIHIDRATO",Mabo Farma S.A.,Mabo Farma S.A.,769366,100 microgramos/6 microgramos/pulsación,INHALACIÓN PULMONAR,1764930249000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/90840/FT_90840.html,,3,2
90839,BLOCETTA 200 MICROGRAMOS/6 MICROGRAMOS/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION,"BECLOMETASONA DIPROPIONATO, FORMOTEROL FUMARATO DIHIDRATO",Mabo Farma S.A.,Mabo Farma S.A.,769368,200 microgramos/6 microgramos/pulsación,INHALACIÓN PULMONAR,1764930248000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/90839/FT_90839.html,,3,2
86664,"BRAQUIX 25 MICROGRAMOS/125 MICROGRAMOS/INHALACION, SUSPENSION PARA INHALACION EN ENVASE A PRESION","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Mabo Farma S.A.,Mabo Farma S.A.,733081,25 microgramos/125 microgramos,INHALACIÓN PULMONAR,1647866338000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86664/FT_86664.html,,3,2
86663,"BRAQUIX 25 MICROGRAMOS/250 MICROGRAMOS/INHALACION, SUSPENSION PARA INHALACION EN ENVASE A PRESION","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Mabo Farma S.A.,Mabo Farma S.A.,733080,25 microgramos/250 microgramos,INHALACIÓN PULMONAR,1647866339000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86663/FT_86663.html,,3,2
86662,"BRAQUIX 25 MICROGRAMOS/50 MICROGRAMOS/INHALACION, SUSPENSION PARA INHALACION EN ENVASE A PRESION","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Mabo Farma S.A.,Mabo Farma S.A.,733079,25microgramos/50 microgramos,INHALACIÓN PULMONAR,1647866340000,,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86662/FT_86662.html,,3,2
1211534001,"BROPAIR SPIROMAX 12,75 microgramos/100 microgramos POLVO PARA INHALACION","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Teva B.V.,Laboratorios Bial S.A.,731103,"12,75 microgramos/100 microgramos",INHALACIÓN PULMONAR,1624432457000,1755152641000.0,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1211534001/FT_1211534001.html,,3,2
1211534003,"BROPAIR SPIROMAX 12,75 microgramos/202 microgramos POLVO PARA INHALACION","SALMETEROL XINAFOATO, FLUTICASONA PROPIONATO",Teva B.V.,Laboratorios Bial S.A.,731104,"12,75 microgramos/202 microgramos",INHALACIÓN PULMONAR,1624432453000,1755152641000.0,VÍA INHALATORIA,False,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1211534003/FT_1211534003.html,,3,2
85219,"BUDENA 0,25 MG/ML SUSPENSION PARA INHALACION POR NEBULIZADOR",BUDESONIDA,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,728863,"0,25 mg/ml",INHALACIÓN PULMONAR,1593677904000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85219/FT_85219.html,,3,1
85220,"BUDENA 0,5 MG/ML SUSPENSION PARA INHALACION POR NEBULIZADOR",BUDESONIDA,Laboratorio Aldo Union S.L.,Laboratorio Aldo Union S.L.,728864,"0,5 mg/ml",INHALACIÓN PULMONAR,1593677906000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85220/FT_85220.html,,3,1
66670,BUDESONIDA EASYHALER 100 microgramos POLVO PARA INHALACION,BUDESONIDA,Orion Corporation,Orion Pharma S.L.,650966,100 mcg/dosis,INHALACIÓN PULMONAR,1111359600000,,VÍA INHALATORIA,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/66670/FT_66670.html,,3,1
66669,BUDESONIDA EASYHALER 200 mcg POLVO PARA INHALACION,BUDESONIDA,Orion Corporation,Orion Pharma S.L.,650965,200 mcg/dosis,INHALACIÓN PULMONAR,1113170400000,,VÍA INHALATORIA,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/66669/FT_66669.html,,3,1
66671,BUDESONIDA EASYHALER 400 microgramos POLVO PARA INHALACION,BUDESONIDA,Orion Corporation,Orion Pharma S.L.,650967,400 mcg/dosis,INHALACIÓN PULMONAR,1111359600000,,VÍA INHALATORIA,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/66671/FT_66671.html,,3,1
59036,BUDESONIDA PULMICTAN INFANTIL 50 microgramos/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION,BUDESONIDA,"Laboratorio Reig Jofre, S.A.","Laboratorio Reig Jofre, S.A.",656614,50 mcg budesonida/ 10 ml,INHALACIÓN PULMONAR,673048800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59036/FT_59036.html,,3,1
59035,BUDESONIDA PULMICTAN 200 microgramos/INHALACION SUSPENSION PARA INHALACION EN ENVASE A PRESION,BUDESONIDA,"Laboratorio Reig Jofre, S.A.","Laboratorio Reig Jofre, S.A.",656615,200 mcg budesonida/ 5 ml,INHALACIÓN PULMONAR,673048800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/59035/FT_59035.html,,3,1
83517,"BUDESONIDA/FORMOTEROL CIPLA 160 MICROGRAMOS/4,5 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS)","BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Cipla Europe N.V.,Cipla Europe Nv Sucursal En Espana,723825,"160 MICROGRAMOS/4,5 MICROGRAMOS",INHALACIÓN PULMONAR,1539640800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/83517/FT_83517.html,,3,2
85833,BUDESONIDA/FORMOTEROL CIPLA 320 MICROGRAMOS/9 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),"BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Cipla Europe N.V.,Cipla Europe Nv Sucursal En Espana,730557,320 microgramos/9 microgramos/dosis,INHALACIÓN PULMONAR,1615330800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/85833/FT_85833.html,,3,2
78807,BUFOMIX EASYHALER 160 MICROGRAMOS/4.5 MICROGRAMOS/INHALACION POLVO PARA INHALACION,"BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Orion Corporation,Orion Pharma S.L.,723300,160 microgramos/4.5 microgramos,INHALACIÓN PULMONAR,1401400800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/78807/FT_78807.html,,3,2
78808,BUFOMIX EASYHALER 320 MICROGRAMOS//9 MICROGRAMOS/INHALACION POLVO PARA INHALACION,"BUDESONIDA, FORMOTEROL FUMARATO DIHIDRATO",Orion Corporation,Orion Pharma S.L.,723301,320 microgramos/9 microgramos,INHALACIÓN PULMONAR,1401400800000,,VÍA INHALATORIA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/78808/FT_78808.html,,3,2
1161125001,CINQAERO 10 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION,RESLIZUMAB,Teva B.V.,Teva Pharma S.L.U.,713269,100 mg inyectable 10 ml,INYECTABLE PERFUSION,1476978733000,,VÍA INTRAVENOSA,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/1161125001/FT_1161125001.html,,3,1
47863,"DACORTIN 2,5 mg COMPRIMIDOS",PREDNISONA,Laboratorios Ern S.A.,Laboratorios Ern S.A.,739276,"2,5 mg prednisona",COMPRIMIDO,-21171600000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/47863/FT_47863.html,,3,1
57819,DACORTIN 30 mg COMPRIMIDOS,PREDNISONA,Laboratorios Ern S.A.,Laboratorios Ern S.A.,995233,30 mg prednisona,COMPRIMIDO,599612400000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/57819/FT_57819.html,,3,1
24612,DACORTIN 5 mg COMPRIMIDOS,PREDNISONA,Laboratorios Ern S.A.,Laboratorios Ern S.A.,739284,5 mg prednisona,COMPRIMIDO,-449802000000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/24612/FT_24612.html,,3,1
69633,DEFAL 30 MG COMPRIMIDOS EFG,DEFLAZACORT,Faes Farma S.A.,Faes Farma S.A.,660598,30 mg,COMPRIMIDO,1203634800000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/69633/FT_69633.html,,3,1
69632,DEFAL 6 MG COMPRIMIDOS EFG,DEFLAZACORT,Faes Farma S.A.,Faes Farma S.A.,660596,6 mg,COMPRIMIDO,1203634800000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/69632/FT_69632.html,,3,1
64812,DEFLAZACORT ALTER 30 mg COMPRIMIDOS EFG,DEFLAZACORT,Laboratorios Alter S.A.,Laboratorios Alter S.A.,653235,30 mg,COMPRIMIDO,1023055200000,1773145207000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64812/FT_64812.html,,3,1
64813,DEFLAZACORT ALTER 6 mg COMPRIMIDOS EFG,DEFLAZACORT,Laboratorios Alter S.A.,Laboratorios Alter S.A.,653236,6 mg,COMPRIMIDO,1023055200000,1773145216000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64813/FT_64813.html,,3,1
81739,DEFLAZACORT EFARMES 30 MG COMPRIMIDOS EFG,DEFLAZACORT,Lacer S.A.,Lacer S.A.,714901,30 mg,COMPRIMIDO,1487087351000,,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/81739/FT_81739.html,,3,1
83464,DEFLAZACORT EFARMES 6 MG COMPRIMIDOS EFG,DEFLAZACORT,Lacer S.A.,Lacer S.A.,723703,6 mg,COMPRIMIDO,1538136370000,,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/83464/FT_83464.html,,3,1
66993,DEFLAZACORT KERN PHARMA 30 mg COMPRIMIDOS EFG,DEFLAZACORT,Kern Pharma S.L.,Kern Pharma S.L.,664131,30 mg,COMPRIMIDO,1125871200000,1781170141000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/66993/FT_66993.html,,3,1
66992,DEFLAZACORT KERN PHARMA 6 mg COMPRIMIDOS EFG,DEFLAZACORT,Kern Pharma S.L.,Kern Pharma S.L.,664132,6 mg,COMPRIMIDO,1125871200000,1781170155000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/66992/FT_66992.html,,3,1
73882,DEFLAZACORT PENSA 30 MG COMPRIMIDOS EFG,DEFLAZACORT,Towa Pharmaceutical S.A.,Towa Pharmaceutical S.A.,679575,30 mg,COMPRIMIDO,1302645600000,,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/73882/FT_73882.html,,3,1
73883,DEFLAZACORT PENSA 6 MG COMPRIMIDOS EFG,DEFLAZACORT,Towa Pharmaceutical S.A.,Towa Pharmaceutical S.A.,679576,6 mg,COMPRIMIDO,1302645600000,,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/73883/FT_73883.html,,3,1
71890,DEFLAZACORT SUN 30 mg COMPRIMIDOS EFG,DEFLAZACORT,Sun Pharmaceutical Industries (Europe) B.V.,Sun Pharma Laboratorios S.L.,664793,30 mg,COMPRIMIDO,1266274800000,1725288087000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/71890/FT_71890.html,,3,1
81740,DEFLAZACORT SUN 6 MG COMPRIMIDOS EFG,DEFLAZACORT,Sun Pharmaceutical Industries (Europe) B.V.,Sun Pharma Laboratorios S.L.,714902,6 mg,COMPRIMIDO,1487087343000,1725288088000.0,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/81740/FT_81740.html,,3,1
72321,DEFLAZACORT TARBIS 30 MG COMPRIMIDOS EFG,DEFLAZACORT,Tarbis Farma S.L.,Tarbis Farma S.L.,665360,30 mg,COMPRIMIDO,1274824800000,,VÍA ORAL,False,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/72321/FT_72321.html,,3,1
64708,DEFLAZACORT VIR 30 mg COMPRIMIDOS EFG,DEFLAZACORT,Industria Quimica Y Farmaceutica Vir S.A.,Industria Quimica Y Farmaceutica Vir S.A.,719559,30 mg,COMPRIMIDO,1019512800000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64708/FT_64708.html,,3,1
64709,DEFLAZACORT VIR 6 mg COMPRIMIDOS EFG,DEFLAZACORT,Industria Quimica Y Farmaceutica Vir S.A.,Industria Quimica Y Farmaceutica Vir S.A.,719682,6 mg,COMPRIMIDO,1019512800000,,VÍA ORAL,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/64709/FT_64709.html,,3,1
86124,DEXAMETASONA ABDRUG 4 MG COMPRIMIDOS,DEXAMETASONA,Mabo Farma S.A.,Mabo Farma S.A.,731436,4 mg,COMPRIMIDO,1627885056000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86124/FT_86124.html,,3,1
86123,DEXAMETASONA ABDRUG 8 MG COMPRIMIDOS,DEXAMETASONA,Mabo Farma S.A.,Mabo Farma S.A.,731435,8 mg,COMPRIMIDO,1627885052000,,VÍA ORAL,True,True,False,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86123/FT_86123.html,,3,1
86438,DEXAMETASONA KALCEKS 4 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG,DEXAMETASONA FOSFATO SODIO,Kalceks As,Ever Pharma Therapeutics Spain S.L.,607517,4 mg/ml,INYECTABLE,1639041682000,,VÍA INTRAARTICULAR,True,True,True,False,False,False,False,https://cima.aemps.es/cima/dochtml/ft/86438/FT_86438.html,,3,1
